,lh_SFG_L_6_1_thickness,lh_SFG_L_6_2_thickness,lh_SFG_L_6_3_thickness,lh_SFG_L_6_4_thickness,lh_SFG_L_6_5_thickness,lh_SFG_L_6_6_thickness,lh_MFG_L_7_1_thickness,lh_MFG_L_7_2_thickness,lh_MFG_L_7_3_thickness,lh_MFG_L_7_4_thickness,lh_MFG_L_7_5_thickness,lh_MFG_L_7_6_thickness,lh_MFG_L_7_7_thickness,lh_IFG_L_6_1_thickness,lh_IFG_L_6_2_thickness,lh_IFG_L_6_3_thickness,lh_IFG_L_6_4_thickness,lh_IFG_L_6_5_thickness,lh_IFG_L_6_6_thickness,lh_OrG_L_6_1_thickness,lh_OrG_L_6_2_thickness,lh_OrG_L_6_3_thickness,lh_OrG_L_6_4_thickness,lh_OrG_L_6_5_thickness,lh_OrG_L_6_6_thickness,lh_PrG_L_6_1_thickness,lh_PrG_L_6_2_thickness,lh_PrG_L_6_3_thickness,lh_PrG_L_6_4_thickness,lh_PrG_L_6_5_thickness,lh_PrG_L_6_6_thickness,lh_PCL_L_2_1_thickness,lh_PCL_L_2_2_thickness,lh_STG_L_6_1_thickness,lh_STG_L_6_2_thickness,lh_STG_L_6_3_thickness,lh_STG_L_6_4_thickness,lh_STG_L_6_5_thickness,lh_STG_L_6_6_thickness,lh_MTG_L_4_1_thickness,lh_MTG_L_4_2_thickness,lh_MTG_L_4_3_thickness,lh_MTG_L_4_4_thickness,lh_ITG_L_5_1_thickness,lh_ITG_L_5_2_thickness,lh_ITG_L_5_3_thickness,lh_ITG_L_5_4_thickness,lh_ITG_L_5_5_thickness,lh_FuG_L_3_1_thickness,lh_FuG_L_3_2_thickness,lh_FuG_L_3_3_thickness,lh_PhG_L_6_1_thickness,lh_PhG_L_6_2_thickness,lh_PhG_L_6_3_thickness,lh_PhG_L_6_4_thickness,lh_PhG_L_6_5_thickness,lh_PhG_L_6_6_thickness,lh_pSTS_L_2_1_thickness,lh_pSTS_L_2_2_thickness,lh_SPL_L_4_1_thickness,lh_SPL_L_4_2_thickness,lh_SPL_L_4_3_thickness,lh_SPL_L_4_4_thickness,lh_IPL_L_6_1_thickness,lh_IPL_L_6_2_thickness,lh_IPL_L_6_3_thickness,lh_IPL_L_6_4_thickness,lh_IPL_L_6_5_thickness,lh_IPL_L_6_6_thickness,lh_PCun_L_4_1_thickness,lh_PCun_L_4_2_thickness,lh_PCun_L_4_3_thickness,lh_PCun_L_4_4_thickness,lh_PoG_L_4_1_thickness,lh_PoG_L_4_2_thickness,lh_PoG_L_4_3_thickness,lh_PoG_L_4_4_thickness,lh_INS_L_6_1_thickness,lh_INS_L_6_2_thickness,lh_INS_L_6_3_thickness,lh_CG_L_5_1_thickness,lh_CG_L_5_2_thickness,lh_CG_L_5_3_thickness,lh_CG_L_5_4_thickness,lh_CG_L_5_5_thickness,lh_MVOcC_L_5_1_thickness,lh_MVOcC_L_5_2_thickness,lh_MVOcC_L_5_3_thickness,lh_MVOcC_L_5_4_thickness,lh_MVOcC_L_5_5_thickness,lh_LOcC_L_4_1_thickness,lh_LOcC_L_4_2_thickness,lh_LOcC_L_4_3_thickness,lh_LOcC_L_4_4_thickness,lh_MeanThickness_thickness
lh_PhG_L_6_2_thickness,0.6206280096346288,0.5723596150609338,0.6866691768727642,0.9151242121196708,0.5835780680524556,0.38585861864969334,0.11695429226911412,0.6600361899231009,0.0007132970782583527,0.28592366901083227,0.7637886835061951,0.5425911283849625,0.41252737672373613,0.22632614637727302,0.08731809103367648,0.6512133161771261,0.1669888818223558,0.6220400581865677,0.5497457909028411,0.16897384806723528,0.8006926190330963,0.5712983967703861,0.48612288685043464,0.7508029955095294,0.9987460333676237,0.37636447375920334,0.8147965994670683,0.4660351538825587,0.09826904510069502,0.9932329798090418,0.531716944435183,0.4065506136214722,0.8949982579149705,0.29422429270166806,0.05981332300997236,0.7919452821771688,0.3918973616252676,0.5202838720617263,0.8886453815128541,0.6061530189151978,0.5312316054006876,0.9841403545019884,0.7797484526823428,0.9414418370428013,0.2864766184397916,0.5386736822154016,0.8287065387133753,0.8056491081561868,0.6171346825618262,0.7861417232614488,0.6088817345788555,0.1635842242311731,1.0,0.6378134185428619,0.20794924623810712,0.32442382699772637,0.6301977018761877,0.019568647492439972,0.37004517610969867,0.873584691159444,0.6070818516481193,0.806107213529599,0.9257433437280422,0.9079503843644947,0.32656881691051054,0.2260860028846678,0.9897252412386559,0.685860496181827,0.4961795087445252,0.7189196726846061,0.30261694363711533,0.3588368789551114,0.49243155595407073,0.5177266705351731,0.4600054468081934,0.26483356675377595,0.6477781232216071,0.16379766667250786,0.8933638971864915,0.68424179328809,0.6834189310516467,0.8444313834903143,0.39368031788719104,0.4333308229444519,0.5332926583180062,0.44061970599218175,0.8146347425235936,0.5045966820908517,0.7582538464465105,0.9318660457668796,0.9531358543379331,0.4371289643496644,0.8853688172380609,0.8832023507903655,0.4967256239308721
lh_PhG_L_6_3_thickness,0.5622082336447365,0.15884196328037858,0.34013616865628515,0.4033981999038886,0.5443036757777512,0.1454788651260377,0.01828297201620487,0.36273375374319194,8.584332289578577e-06,0.0831922482226835,0.478483286742279,0.5293020770480511,0.17009864628844099,0.36931738106371137,0.1857965025742432,0.582048363607048,0.3995832326754575,0.320140210501731,0.5054796725014696,0.5755002749693637,0.8339640144546807,0.5556958535565336,0.41945618229422593,0.9492717899369583,0.6167299335981622,0.14241349222419683,0.31827703069643054,0.4459020787914718,0.015534595458851485,0.6941885745082468,0.5199706214729226,0.486868792161016,0.619608970643869,0.5743897662876738,0.007621140737912574,0.7698990134405451,0.07013339483033051,0.41371996259695687,0.7909836515693052,0.31219242407195624,0.24628612983700152,0.5730663670500353,0.4694170993300015,0.46567017890758444,0.38528423408862966,0.25953776303200793,0.40362369108157353,0.6521170062293254,0.5553564150970813,0.3643721858899793,0.609752630587836,0.04710962945636163,0.6378134185428619,1.0,0.2471037511148128,0.419565644741054,0.6203081009362988,0.0007233733017042364,0.5102625837657031,0.3435429630961911,0.48794924270643947,0.9395104181107943,0.46889916582994223,0.7714703624085306,0.6477660430733205,0.2868997344982081,0.58989075032662,0.549819953797165,0.13660327080507123,0.2446922834089405,0.4052642125617466,0.45981396658215357,0.6910800204649157,0.3621820815835128,0.20790543125859798,0.07345861371343038,0.3433850527315878,0.5162228933648816,0.8913554981526914,0.616216707848862,0.6111518238172677,0.7804630885340866,0.48369375560490374,0.5003998943688933,0.44418764621224804,0.4563893189720969,0.6511608230799063,0.32209856619116056,0.2404350020202684,0.7601456566710274,0.7912243408596179,0.876027870173685,0.6723486387630191,0.8698421846472215,0.433164499254896
lh_PhG_L_6_4_thickness,0.7027429109775769,0.49200493228749176,0.5374158363029901,0.31678558900419546,0.7300823096612077,0.18956438873969758,0.20922162916710196,0.5538665566314078,0.05883690026846576,0.10049823317930592,0.5435179673700172,0.7442242941079882,0.171775581231624,0.9365578580588723,0.9055352826284524,0.6717815291875645,0.5897330063286177,0.5392757952841197,0.6403561455969633,0.4721791299954077,0.06975082525497506,0.6389261140299132,0.11387618008924369,0.29813362095337764,0.19987444730538248,0.014033225570430703,0.41114920874055666,0.053105257726669665,0.004773563589766215,0.2217357167236852,0.7825628610245599,0.838159958021774,0.41739128650634066,0.40526421256174705,0.018469272583776782,0.4444291312089945,0.44208067290016506,0.593230867030485,0.3383180203396247,0.14189768636540465,0.47314702428748023,0.17502664332498274,0.5275203260193441,0.3242357544414612,0.9490013142001473,0.47603410679080393,0.1473106244698499,0.5060083276831372,0.6998868278093426,0.48039338814256677,0.6259368995041094,0.7585297711071499,0.20794924623810712,0.2471037511148128,1.0,0.9221008664812103,0.02310433094137843,0.2947157044827477,0.018047403813998636,0.3121924240719562,0.6389882447533501,0.25854655253845366,0.16748313077439578,0.3303547617920872,0.49406966867417706,0.995444893327978,0.1783133807430776,0.6296862948582624,0.5068091610726061,0.45363959610604065,0.9333918858366984,0.8763515313538051,0.5520249401996211,0.3560294209170631,0.31308607466192145,0.00769022951190099,0.5480241990341238,0.38064558161797324,0.19280871101228136,0.6270941768110743,0.6314829748767063,0.39232652259497525,0.8406191992221715,0.8109729267200955,0.7702091238045405,0.30862757259989715,0.4974126757483453,0.46005390339307417,0.3540752861772438,0.30653974559027863,0.14050253488282716,0.46141146173108716,0.07576526230856392,0.12031898964365177,0.3955303396835238
lh_PhG_L_6_5_thickness,0.8650780853365063,0.5240049943979688,0.63036755440957,0.39850082096919665,0.8985069219891958,0.20945141006195828,0.1989079323574892,0.6558571371386671,0.05340905908813162,0.10795937701510244,0.6911839405667195,0.9158435081627336,0.19968807148027234,0.9708483317946917,0.7773185934022917,0.8300277791332926,0.654343622227039,0.6231249886093699,0.5568507675394978,0.32551066877636337,0.1696519430188142,0.5984990662091803,0.24598528789179808,0.47148965404349646,0.30760895683012335,0.044147406531190946,0.48410844021141264,0.05891588718530463,0.006071745350548876,0.35769543542677523,0.9284806892518085,0.977596035829156,0.5886443274193056,0.2363734569892689,0.017192044251944785,0.6138813317877793,0.45403509149392535,0.44613918500187333,0.5193433509722509,0.15472504254322153,0.5254007629598807,0.2611185486641414,0.6698028708943385,0.4271707943699833,0.9961144123782018,0.5329781925694846,0.17964472978299392,0.690721834884611,0.8744570542450716,0.5778628638087605,0.6477582889373168,0.6126248290607594,0.32442382699772637,0.419565644741054,0.9221008664812103,1.0,0.049867636017467645,0.28072596111346393,0.021486051699411556,0.3750618316666786,0.7978340087992402,0.43481389710660096,0.2230058520090237,0.509666019371942,0.35550821041709485,0.9524252665383632,0.27025110029949,0.8097016118883611,0.530959875495578,0.5086798408054908,0.9989568972718016,0.9919576343942045,0.49627474651456877,0.4507221633271081,0.3496540001061779,0.020163752873830054,0.6418785183761968,0.21043254521229335,0.35438407584819703,0.7758930412202256,0.7853998370170081,0.572942429609721,0.977983770590841,0.9628426260487648,0.7609999651068271,0.17142384771434727,0.6824032402933797,0.3103613488936423,0.39606914416413364,0.4806552155069161,0.264592030985602,0.5181108185050922,0.1396152378403881,0.2506844868479181,0.5221086379396115
lh_PhG_L_6_6_thickness,0.15352075495504652,0.5301449114567651,0.40833135592300973,0.5796376448541357,0.13798167917699192,0.4967887439804245,0.33698197103116306,0.3741564248549997,0.0001554606079763016,0.48951424482344275,0.31598564319441186,0.1316959266909321,0.48824655959007146,0.030129376836442588,0.006698347084751143,0.17364523533016094,0.031130801090098942,0.4032790502960213,0.3001868319380099,0.43962460608495707,0.8643979687954975,0.3038780022875308,0.27447411838092745,0.5579961459927241,0.6509589218239671,0.4973507462451952,0.5309000112046877,0.631415358258368,0.3193098530331224,0.5925495361244092,0.11373950701905726,0.07968673546548508,0.36123950123505744,0.5006635240171337,0.24199279740897256,0.36357701683978594,0.3839143309881915,0.29635541853643277,0.4415313138086161,0.6276195051638778,0.44920486670019627,0.7109450112236431,0.33510970793744493,0.5376118414641907,0.04011234986534995,0.43917250230507554,0.793875746755543,0.27648484615177865,0.15411677598261098,0.4437860253605254,0.2976243364333618,0.018495201270313028,0.6301977018761877,0.6203081009362988,0.02310433094137843,0.049867636017467645,1.0,0.02159675118883923,0.7760872736892158,0.6132614695281203,0.22385789239262904,0.5810632209186269,0.7601456566710274,0.4443530873453909,0.5020329498980519,0.026326388685288207,0.6988651893850542,0.20611467830438374,0.5162951698687723,0.5333356719066903,0.044592255045296396,0.06299452314952052,0.4497475193506939,0.33934649897683605,0.4691475725941883,0.4820271045714014,0.3889782211341619,0.4487336541510903,0.6417425803515227,0.21035186851805324,0.20370265838311055,0.3946046695807885,0.07680385806265089,0.09183140351092221,0.16440919405844556,0.4299030670925437,0.2828933960071599,0.280645268696297,0.6055477237395752,0.46889916582994223,0.7267820841483881,0.5250487286230922,0.8945002427036399,0.7645304835488869,0.25890184296259583
lh_pSTS_L_2_1_thickness,0.10952197267654049,0.23934897374705158,0.24807531376055758,0.06256293251549246,0.15223989262255028,0.47690828084036657,0.6114419353807946,0.2832103341624906,0.44991978736710314,0.4022736705924216,0.16060824635905416,0.21367531575066764,0.45630783896762767,0.37464594874811274,0.4596840172924844,0.08371637075111708,0.45006683727463903,0.32728332621882283,0.016301867569784505,8.656297055438145e-05,0.0028857574864242447,0.01629547893188245,0.16654528413488548,0.0031651109269677773,0.02001629360995168,0.08169410911604241,0.11534765951434484,0.2683644297325246,0.20763032611102059,0.017255677725606794,0.1522238739621076,0.28073716749136984,0.05513137844594026,0.00065162520304768,0.36302126565238446,0.018450963271495813,0.29276951262391926,0.01629518356875775,0.016414353908156782,0.15155042320002082,0.4328672153927545,0.020087729748820296,0.1529914843437425,0.057439079249906745,0.2947175208128606,0.43216359191658893,0.04049348545120833,0.05489479689153038,0.14161455297599823,0.15494405688700594,0.01837384799543118,0.28072243087149734,0.019568647492439972,0.0007233733017042364,0.2947157044827477,0.28072596111346393,0.02159675118883923,1.0,0.18053963078444765,0.06871373233074989,0.2810216255502615,0.003647643669204299,0.028048297368476315,0.01853163737124627,0.0007705333108917028,0.2947158942931312,0.01934475869302621,0.1523393350137486,0.31566065620724487,0.16171212701932583,0.2947183586721068,0.29472364057349576,0.003543458506434797,0.5015358315348666,0.5079091538562945,0.10419617700347775,0.2969788103654156,0.00010614686788827782,0.004632602268170667,0.05483007865514579,0.060368620559145,0.018435467052109564,0.29472983647821194,0.2807445901373015,0.054817516149893414,0.004159778087247179,0.05509586182283621,0.018421456062716692,0.10209751352124824,0.01860579023954347,0.0065497782248031215,0.0007447409781695723,0.009735621788441421,0.0032063344317849823,0.5005925984369726
lh_pSTS_L_2_2_thickness,0.09227316721168839,0.2980289921922133,0.12298107880533413,0.2884859081710448,0.06493421193836726,0.2421532391562843,0.4903741028749534,0.1001960108728862,0.006566339191724251,0.3387271677040347,0.09811246215421024,0.04287088123317886,0.21271369760039102,0.009451368614672731,0.003073946464603919,0.11835719527041608,0.0014437088378361207,0.11437590760616652,0.305696153641154,0.429099124071842,0.5850784635352309,0.3058597855593844,0.046048987994390084,0.46632194646408665,0.38096500695510155,0.24575751090164463,0.23743944940722372,0.9268404537789157,0.4950030296340907,0.3599818434948774,0.06251524814769308,0.023783058466419624,0.18822751522193304,0.49968330935443805,0.49665019562739476,0.29713605951446515,0.5490354484398962,0.30564964469052114,0.3203873032492069,0.7969760148532143,0.1501345223919282,0.4246312724652199,0.10711180868608414,0.25791340886482467,0.018789539400878394,0.14005032355106334,0.5995556372875686,0.17196097844123756,0.072017842453515,0.1584916608361379,0.29215009973106715,0.0201412557156365,0.37004517610969867,0.5102625837657031,0.018047403813998636,0.021486051699411556,0.7760872736892158,0.18053963078444765,1.0,0.32960491852146545,0.046733950811255025,0.462788263257998,0.4848953032259939,0.3093713868270419,0.5000149525181191,0.018156803826881056,0.41578214746009634,0.0746221574013036,0.29430359988704197,0.2506688561535254,0.019043710805452595,0.020303885608319146,0.44944448601231346,0.07236453284127971,0.17560495880672644,0.35776884223591204,0.10730794268035268,0.44040933811801614,0.46450909798044127,0.16415173295013902,0.15352466377335675,0.3012762622428299,0.021462302083277988,0.02495487461629848,0.1611401512436125,0.4381057234881978,0.172593799784816,0.2912912672213564,0.37062507255913596,0.314304567037093,0.4806993551432793,0.5009826253661482,0.603573778632301,0.5280719948868293,0.0415732314072221
lh_SPL_L_4_1_thickness,0.6084635779605991,0.847518821409051,0.8083463731853289,0.9906422233857187,0.5878999917704264,0.5118643554493414,0.26616491424587513,0.7530318238309315,0.004168349198335879,0.43924163753657336,0.7977413686747288,0.5500067830095843,0.5160620961489364,0.26510119702855234,0.13991361072781902,0.6174576964890746,0.08661302923087749,0.7335925571428217,0.44189600851830346,0.06089524785324215,0.6069002848578506,0.45005293550071485,0.37729442621031695,0.44855294026285325,0.8887324955843321,0.48612023170162233,0.9722764351599209,0.3874526061823978,0.21811369740771508,0.8250933297093237,0.5507298774174572,0.42516929276448034,0.8090202845741297,0.1437447083743391,0.1520681987839161,0.5881314025269315,0.6633189002062483,0.4322589410528213,0.6637275089034569,0.658157756457608,0.6582972443848225,0.9102072245164434,0.8199082473196344,0.9646187201570731,0.34689207109297815,0.6546434509149903,0.8890118608989177,0.7067188903035356,0.613381636387009,0.9055036340928287,0.4768828471389907,0.3092090410808759,0.873584691159444,0.3435429630961911,0.3121924240719562,0.3750618316666786,0.6132614695281203,0.06871373233074989,0.32960491852146545,1.0,0.6143929609392313,0.5031973036049833,0.9374414010034091,0.6952574892431487,0.15955139837349314,0.31930005721964194,0.9020586247765834,0.6800971279295309,0.7664015738688699,0.9375968642767973,0.3552242155190478,0.387378183473137,0.2966834595714247,0.49224591891189545,0.5602600652890555,0.41472056135939206,0.7514988260061961,0.06222098977132154,0.6101264095587674,0.6108417612045212,0.6177100104896747,0.6313995448347456,0.4098644350866668,0.443999713154973,0.5286471925396063,0.2920124889418637,0.7156963985324509,0.4391736029557992,0.9740335083617406,0.7242338287373137,0.7311009193331585,0.20490437709423304,0.7734266173750716,0.6310467565753338,0.4205234863548076
lh_SPL_L_4_2_thickness,0.8079012600731779,0.7057330054896602,0.9127463218471454,0.6659121927641987,0.8754900185482732,0.40660524073144666,0.2385741755610029,0.9392583539324804,0.05340933704888863,0.24178094006383002,0.9442922999850292,0.9359890275240691,0.41689641268141475,0.7310890734329176,0.5050492624128418,0.7560858870873493,0.4502351002661734,0.9044495032320137,0.2765210547620307,0.07771192858510302,0.4532434562416235,0.31584104155878734,0.5048585415354668,0.5116685471878405,0.5911735583994275,0.2387431437463156,0.7424646838983165,0.07066117490350377,0.04101503303055155,0.6279072117083229,0.8299743515745495,0.8871891757238972,0.7946740235371287,0.0533554826882089,0.03624126455083254,0.5908644283468566,0.49207525426936116,0.21352427849963088,0.6389418319265028,0.19330140381151584,0.7863869065193776,0.5358164544080599,0.9318415559301094,0.7093156439876195,0.762364297111779,0.7996355076334465,0.3420856856491267,0.767430516953678,0.8802178301471848,0.8594804267482022,0.38675024853539963,0.5115707581756421,0.6070818516481193,0.48794924270643947,0.6389882447533501,0.7978340087992402,0.22385789239262904,0.2810216255502615,0.046733950811255025,0.6143929609392313,1.0,0.5413204150576725,0.453320915048366,0.6568509142443705,0.1008314150717943,0.6710776396589786,0.5489908195254593,0.9369980080157048,0.7049501318707394,0.7401484139161226,0.783646926767126,0.8496530500895276,0.21279172643533711,0.732377874740406,0.5922302760627345,0.14218556295151505,0.9252348542572923,0.03644228883713195,0.5660476368906207,0.6747085567436513,0.6977135025166994,0.6273005961963327,0.8848665379081555,0.91130927413659,0.48459082806655857,0.07553341256485292,0.7728101003986385,0.18131614248929234,0.5829546120956982,0.6622577114354133,0.5415689346553717,0.29074502254071244,0.39522981330433266,0.5200860550893673,0.7709231399011196
lh_SPL_L_4_3_thickness,0.6530234492571727,0.23594546771511343,0.41671107475975383,0.5664555035166086,0.6166511617089805,0.16772450838894185,0.024053777330501597,0.42905284781798153,7.8134017875907e-05,0.09847899310184094,0.5786900175701378,0.5817613102327234,0.19397948593737932,0.36382515864297654,0.17233151203229546,0.6865748348281723,0.3752737102992799,0.3777162808041474,0.6210435014898958,0.41745992226450546,0.8154879666816031,0.6691100806753127,0.4407038948761544,0.9936360873671675,0.7857663485524811,0.16363147660622646,0.4496382272355919,0.5057352014854299,0.019622875973920966,0.857229158818255,0.5857847053899323,0.5101178097988609,0.771221827502826,0.5036672929156694,0.009860358429291645,0.9018890519218087,0.15615126478083335,0.5363180521643681,0.934334031528492,0.45657936071336674,0.28633063956105476,0.7402418748042533,0.5744844783582155,0.6306635128299414,0.3956017393865979,0.2998930469103877,0.5615581073641367,0.7887903469753931,0.635346266133229,0.47489992002137865,0.7253623116747225,0.08153231648599286,0.806107213529599,0.9395104181107943,0.25854655253845366,0.43481389710660096,0.5810632209186269,0.003647643669204299,0.462788263257998,0.5031973036049833,0.5413204150576725,1.0,0.6362203171553675,0.9209719994905918,0.5796865173597118,0.2969340572788157,0.7567944902047854,0.6374688251165532,0.19258466542106442,0.3525258776097969,0.41646498202584764,0.4756972871489246,0.7234559752801913,0.3907323830676277,0.23620329221952605,0.0872964921358239,0.40704896480282404,0.370021766080211,0.9775681184321902,0.7363329949092123,0.7290361115162395,0.919889432689234,0.5033972713969997,0.5269583160402203,0.5548655359965632,0.5206270609945299,0.789172966276305,0.45732586815680937,0.3805207378908827,0.9137483865394181,0.9018554765720566,0.7994323866875854,0.7571524408864512,0.9194149709509483,0.45569722608584357
lh_SPL_L_4_4_thickness,0.47660179495613125,0.701932466684785,0.6477848439414102,0.9279064249813265,0.43280702802101323,0.4985404387385326,0.25782695271747885,0.5961842222019074,0.0007807391523438906,0.4439158193137882,0.6369564532109528,0.384742693271517,0.5034420752336846,0.1411887575579928,0.05796607562757061,0.5107280848486243,0.06400842357330926,0.5894199824146845,0.512102354050868,0.14640075624855467,0.7393042904783845,0.5194111760337622,0.3616641844750883,0.5849701222636434,0.9420863526129388,0.4913627456440429,0.8474733480928416,0.5452423083508908,0.23267214018665786,0.8830711508520241,0.3976143505705897,0.26977095335052603,0.7420999527057485,0.28255013929545614,0.16373680132728385,0.6380912363971528,0.5336056497281744,0.5036570617278706,0.7210967996344279,0.7452225246264983,0.5570549107650646,0.9751619081522872,0.6618484933896827,0.9036954145339255,0.19890973818848556,0.5523016099699487,0.9701048899259749,0.6414656490896609,0.4615536408330487,0.7527423316222768,0.5344659622694568,0.16367696228687523,0.9257433437280422,0.46889916582994223,0.16748313077439578,0.2230058520090237,0.7601456566710274,0.028048297368476315,0.4848953032259939,0.9374414010034091,0.453320915048366,0.6362203171553675,1.0,0.7419920795728333,0.30102717553537606,0.17384469329991847,0.9667644069347394,0.5218369046005746,0.6316336108844239,0.7947051510551629,0.20656539120918221,0.23639437858801493,0.4416897569816775,0.43782806315522577,0.5171188752412152,0.42733180834205914,0.5984990662091803,0.15378021298397607,0.7378924108922726,0.5498958310872344,0.5457928425926681,0.6797971558936735,0.2574852021196724,0.2875687344992494,0.47394528589206414,0.436110862401674,0.6497932898765942,0.5006950634163257,0.8832254110865009,0.7706045646294353,0.8546155704455916,0.3409792383981352,0.9176800950540397,0.7691352277069159,0.36372377463611344
lh_IPL_L_6_1_thickness,0.8012694763517821,0.39070194593025803,0.5662180540094509,0.758078517501996,0.75637821301252,0.1993423821740788,0.03746910095744603,0.5622653835482865,0.0007370993403985083,0.11951304801297558,0.7522651416624263,0.7018425354895959,0.22632776014878714,0.40074721664149715,0.18513318932798223,0.8346582267239497,0.3495437118896659,0.495436392713123,0.659964833251149,0.24028676725154485,0.6893522311999141,0.7049501318707394,0.46179641088568985,0.8970279672748643,0.8889426135154264,0.1898888687256504,0.6489095951444757,0.43138491577769467,0.025384445114074675,0.9457537626531451,0.7189242155235553,0.5921500680940198,0.940663705654115,0.33078911537193184,0.013188097278369835,0.9616624213886595,0.3175960486479663,0.5836490750319795,0.9982111147193256,0.527762166528226,0.36609434158645,0.8362325289032393,0.752742331622277,0.8190103065935608,0.46371823027613096,0.3797667730507218,0.649260024765431,0.940663705654115,0.7814594494522338,0.6618484933896831,0.7706045646294353,0.18106485333430497,0.9079503843644947,0.7714703624085306,0.3303547617920872,0.509666019371942,0.4443530873453909,0.01853163737124627,0.3093713868270419,0.6952574892431487,0.6568509142443705,0.9209719994905918,0.7419920795728333,1.0,0.4024033215611403,0.36660379004769295,0.8514557184832667,0.7940518799718813,0.31584104155878734,0.538588082584569,0.48511436274644515,0.5482166924671789,0.6186362815836406,0.43297295853604184,0.2812720576336686,0.10528775961733323,0.5358164544080599,0.1976139024044039,0.9288529800708873,0.870806937741121,0.8684854364094485,0.9874491479591008,0.5795292508443983,0.6122955874553557,0.682687859598179,0.45211542882627487,0.9428287208944368,0.5265932286012873,0.5755734190210737,0.9976707573030829,0.8853152425225577,0.6109106120715594,0.7116984052424205,0.83498426166407,0.4892367525397582
lh_IPL_L_6_2_thickness,0.31096947074567943,0.03691983860741508,0.04861155182457544,0.1697157341039222,0.26057240792970593,0.003884835444064632,0.0003535541680065581,0.047157548530889326,1.0602597976766258e-05,0.0013209234175709712,0.10931187581082999,0.21080978817679608,0.005225144204298542,0.3852410250426056,0.49810126746197897,0.34893831837763783,0.33690053003969195,0.03382343342992935,0.7939364921596677,0.9261009206394955,0.5245432349184754,0.7667712641208324,0.04937964885241819,0.6230817469445613,0.32203034491017646,0.003569708714685761,0.09973608940516715,0.45137351046358953,7.580340060267304e-05,0.3504307056845404,0.3098934069154045,0.26454367659192857,0.24149594439245703,0.9623077074004668,2.5772996071909005e-05,0.49462292850964173,0.05842693364769253,0.8041893531517029,0.43036545972951723,0.308835878394074,0.015918437898642508,0.3240172056903833,0.10771157022917868,0.1839018064970552,0.3873619060934489,0.017362109780689628,0.3108680884159705,0.30716626507450573,0.24943303379973686,0.08029953864952788,0.7010109531959092,0.3746585841159368,0.32656881691051054,0.6477660430733205,0.49406966867417706,0.35550821041709485,0.5020329498980519,0.0007705333108917028,0.5000149525181191,0.15955139837349314,0.1008314150717943,0.5796865173597118,0.30102717553537606,0.4024033215611403,1.0,0.47002828591965673,0.3274681157848115,0.1780634544571424,0.020940710419941527,0.06678635475991825,0.36665470003627204,0.30060928543924986,0.9165165144332147,0.031322811208857694,0.008534110479679646,0.0010283395867315983,0.04144279260678861,0.8923548895540463,0.5134346971412265,0.4147316174882674,0.3942024644805707,0.45057372165776194,0.2641302851483875,0.2386717364482063,0.5996462791435828,0.7848615246676922,0.2995615110811469,0.6938770117304803,0.1186525872293486,0.3852041741137673,0.45715873339272084,0.8615040300992007,0.4612148114623108,0.5182966507016549,0.05616818519948022
lh_IPL_L_6_3_thickness,0.7432125125236503,0.49555231748027934,0.5522020496853356,0.32726630260996487,0.7710090261954056,0.193842660448948,0.20944557870257746,0.5711336082804693,0.058836900291118495,0.10237367280535041,0.5695348799512787,0.7850198484005766,0.17721031535740683,0.9599040526906794,0.8896981067792333,0.7118246123892626,0.6197741593275812,0.5534355724332736,0.6310968053395396,0.4457959614984704,0.08616875505170728,0.6413160808241656,0.13892353443095098,0.33862029979859887,0.2161251344707455,0.018181922474950474,0.4202850855047037,0.053139316243395525,0.0049562575925139575,0.24447424622984032,0.82171111785702,0.877640826728731,0.4491175056216371,0.3664831386065981,0.018540051797334957,0.48535584774319235,0.44229001097404164,0.562626660827637,0.37609212997098673,0.14211179530917606,0.4826371148810694,0.1869789404810866,0.5519872872431453,0.33886391430465634,0.9737265145963719,0.48638732165782483,0.1500910301221429,0.5455436530831348,0.7408089692114139,0.4947083237563202,0.6429583166219273,0.7192783119145221,0.2260860028846678,0.2868997344982081,0.995444893327978,0.9524252665383632,0.026326388685288207,0.2947158942931312,0.018156803826881056,0.31930005721964194,0.6710776396589786,0.2969340572788157,0.17384469329991847,0.36660379004769295,0.47002828591965673,1.0,0.19141469420889523,0.6670673568017237,0.5100312188165158,0.4600910353813178,0.9616626856873507,0.9129599872581247,0.5518075353870399,0.37487582106443484,0.3204896606056213,0.009258647072191525,0.5637784876170014,0.34106149781570494,0.22398410061851756,0.6661238872507941,0.6710670586789746,0.43250311017763154,0.879993029418482,0.8515549786363603,0.7794684640619642,0.26989849039660685,0.5364624151550367,0.4191980786829076,0.3578540814526949,0.34038712004333915,0.1613569417861923,0.48746906585055383,0.08455629616329226,0.14324831792041476,0.42221076035621863
