,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7,gradient_8,gradient_9,gradient_10
IPL_6_4_thickness,-0.08773483198959724,-0.1032140294206746,0.010651091905235223,0.111896497851883,-0.05902960975317939,0.007958069242041533,0.0223929407316903,0.0018382995246110112,-0.003142138912906534,-0.021389187173053395
IPL_6_5_thickness,0.05412435182954909,0.00754552247058319,0.04607498718634111,0.006653474023260111,0.07758003117495113,0.1302367576519208,0.014931092513011484,0.02250322795349375,-0.008476999954878457,-0.011808215194724749
IPL_6_6_thickness,-0.007638957278646808,0.10803812703035828,0.1268894469075708,-0.012626674855297084,-0.05954252214180597,-0.03484038055351262,-0.003075044993309797,0.007213600092745247,0.0037901318600053117,-0.02002562898771821
ITG_5_1_thickness,-0.041600772675843084,-0.03835934016885945,0.024747944349435076,0.07066864127853928,0.06580519488352389,-0.04439440292809494,-0.002936310160766125,-0.06925390039614962,-0.016251116808485042,0.03942596549767682
ITG_5_2_thickness,0.21589520272162638,-0.05310975320042529,-0.02521169190699412,0.005517831932619641,-0.04128526647296188,-0.030682642054900153,-0.002786093301165636,-0.0037752215447932596,0.0029180331840147453,0.004155135265031069
ITG_5_3_thickness,-0.013337805956468819,0.11612499871770411,0.05449945417021731,0.0023432008700267582,-0.0493622919834704,-0.032902463597794536,-0.0044126086179053945,0.022097969866488074,-0.05491401833362399,-0.023146240977525063
ITG_5_4_thickness,-0.06985363601889394,-0.07851487709844686,0.016253466939205777,0.10607062908756629,-0.0379742386987573,0.008129182601657022,0.02590878993400877,-0.056096154979967366,-0.016171530709516563,0.00754128566077942
ITG_5_5_thickness,-0.025703412287413744,-0.02218059301518697,0.01891408250509857,0.02536348660777574,0.14294463232410565,-0.09676428614607653,-0.031894301556656686,0.025580590916836836,0.00713809571581304,-0.026996944231900733
LOcC_4_1_thickness,-0.0746861482868157,-0.0786042938140278,-0.010723442662916322,-0.00747284614171604,-0.05005527466161772,0.020025845076281704,-0.08466645752413474,0.05752074164102289,0.015029612331502422,0.006459832815325556
LOcC_4_2_thickness,-0.05607087317332342,-0.043809845778947115,-0.02800278070436313,-0.12818010369985067,-0.01959184717846578,0.020421574193075078,-0.07023151799481883,-0.035273918742485,-0.011747226700055341,-0.004940547638164409
LOcC_4_3_thickness,-0.07507455732849169,-0.07752158005182534,-0.013626825132151268,-0.02261387315186921,-0.0545766719857773,0.028533797450977106,-0.10500566391602378,0.0434565853933584,0.011305229823907373,0.009599436333026776
LOcC_4_4_thickness,-0.06069881806063572,-0.051627794488640404,-0.025487979592369397,-0.10825225252627686,-0.028498715789122768,0.02352019120603948,-0.09309444535253611,-0.0019414465258931733,-0.001363523692060309,0.015170026766018635
MFG_7_1_thickness,-0.0249593856903812,0.13136682859475862,-0.1203890987093965,0.04013925192989676,-0.011475710426586322,-0.0006998877983854956,-0.0018277850830976687,0.02102534727666955,-0.07232822689022125,0.008894064069302118
MFG_7_2_thickness,-0.005501086234751734,0.11841812358952938,0.15690542518774814,-0.015526274078628157,-0.061863628905366806,-0.02580690592548698,-0.0012716103678937296,0.004355824208582509,0.018976307970837946,-0.013382474965235288
MFG_7_3_thickness,-0.020802252976940373,0.089492292721552,-0.09958867121558171,0.02954186343532363,0.002642329612686771,0.012318202625626835,0.002801545222246999,-0.019980935442749315,0.08488869363260901,-0.00653118975398582
MFG_7_4_thickness,-0.02629273248295548,0.12886107025652363,-0.12743382433213982,0.04114012431411836,-0.006912154777028128,0.005320936438495357,-0.00013357757131525895,0.007387580280026592,-0.01829535754617431,0.005125394991912572
MFG_7_5_thickness,0.034081958427632335,0.01693600845816716,0.058712948594015574,0.007473493819640953,0.08805527819174062,0.1450483988822155,0.0169447276519214,0.019551055271410014,-0.008257597743429665,-0.00013253103164926155
MFG_7_6_thickness,0.11736030398356491,-0.0211340487832543,0.011084356192967285,0.006902296401746689,0.03900580547841362,0.07867407573772173,0.009420587359980734,0.01653565416630252,-0.007697746245877148,-0.014960753811688403
MFG_7_7_thickness,-0.025933685434718922,0.13490809178275745,-0.13016212592753348,0.04265112800249023,-0.009607447731941977,0.0023930510303041682,-0.0011704590738081347,0.016313014305314316,-0.053452006544517545,0.009246424511779285
MTG_4_1_thickness,-0.05082837022548719,-0.048820971545264685,0.02256319048088038,0.07933364527796341,-0.010579582502919887,0.0035898130949796685,0.01810863669761035,-0.07184311545109909,-0.0158435312162798,0.04128181541148285
MTG_4_2_thickness,-0.013320425732712212,0.11615076584211305,0.054800853803966196,0.0022872685374694846,-0.04943862483740388,-0.032948251372989304,-0.004412391597144136,0.022068620145716696,-0.05474837132950227,-0.0231927604893432
MTG_4_3_thickness,-0.09325104534059582,-0.11088016866879294,0.01325997891738134,0.1305157072864184,-0.06965649187341923,0.015065663105426771,0.02877688233454244,-0.025713256137361192,-0.011311177787128176,-0.021872228657070048
MTG_4_4_thickness,0.03394450940958764,0.01704433175006982,0.05882654478667166,0.007462204109515826,0.08788392150239917,0.1448752915404729,0.016937934780446424,0.019413403287553598,-0.008203777467622422,0.0001554938587177425
MVOcC_5_1_thickness,-0.04216243571387584,-0.02713371317116675,-0.02425207038946317,-0.12150546646551925,0.0036377250247656054,-0.007346050711689176,0.0704500174800202,-0.04174056581127573,-0.014977771259328435,-0.02498007196275334
MVOcC_5_2_thickness,-0.024899867868869052,-0.017306865884251798,0.026335036531093207,0.03879937190135861,0.1389740100960543,-0.08314524961679744,-0.032974824383984705,-0.03003788066373852,-0.005722087761738834,0.016466197783253728
MVOcC_5_3_thickness,-0.043424617605650875,-0.030837203627499938,-0.0213897334705315,-0.10463923984494912,0.008619724527669735,-0.022800850498276185,0.10688057890663408,0.0160929500752909,0.0018734886252777731,0.021228353656587564
MVOcC_5_4_thickness,-0.009635807051987579,0.055841336612780186,0.0932922812829819,0.00024946528433797226,-0.006619966495536085,0.014349907332787352,-0.00034944846835059684,-0.02771399315262623,0.013557155320981704,0.06284865267322032
MVOcC_5_5_thickness,-0.08351815236159826,-0.09785455893042419,0.015434514381478694,0.1247432762228246,-0.05027135363930193,0.007183217784472862,0.029373103207210843,-0.04448746924072282,-0.015449128679186904,-0.010679153517125244
MeanThickness_thickness,0.11676846440842263,-0.016086171048265516,-0.021638308032572124,0.004759554208865798,-0.024542136444508783,-0.018510771922502264,-0.00180765674215704,6.74478168017744e-05,-0.012403725693334694,0.005346980719395051
OrG_6_1_thickness,-0.05487896382670378,-0.04253948340699501,-0.027569350364352863,-0.12656361472130948,-0.018821675897300317,0.020113410357154277,-0.06846587162924428,-0.037211754153613406,-0.012251835614622402,-0.006999727394108523
