,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7,gradient_8,gradient_9,gradient_10
lh_CG_L_5_5_thickness,-0.08595370659023115,-0.03778112677253108,-0.007772008161932602,-0.01946086191148606,0.018932535637420863,-0.029529681914955502,-0.015343890406282522,-0.0006225288097956845,0.06476484127552978,-0.006887216829061383
lh_MVOcC_L_5_1_thickness,-0.0350026538500574,-0.01244592344642376,0.003929059387232687,0.05014947689338566,0.1472573046420499,0.0018822069526768122,-0.04854837140826246,-0.0017177649310907489,-0.026564250801577746,-0.014391313027753894
lh_MVOcC_L_5_2_thickness,-0.04330015142840968,0.11956648618032152,-0.05604110737483152,-0.08874653553314524,-0.028235615262035375,0.03566757586882581,-0.09412645231502839,-0.0009596326613277524,0.005142628077260755,0.0018477226529420756
lh_MVOcC_L_5_3_thickness,-0.04167214993672325,-0.01974577552390671,0.0035400006370922632,0.040232569187984915,0.12337013967253638,-0.005593361289047087,-0.03927719099110064,-0.0014092952153695317,0.005880802160638394,-0.011914479028527885
lh_MVOcC_L_5_4_thickness,0.041484635698015776,0.01994353503249419,0.08829599598168367,0.005282365466919912,-0.010973500205213567,0.02250446595288923,0.012802028413899044,-0.004038080951457631,0.015085547757831008,-0.05652647782676749
lh_MVOcC_L_5_5_thickness,-0.06796492652262173,0.007728016186712919,-0.006807912328081593,-0.036775913479194726,-0.03976495178840154,0.055268490806267646,-0.007400876967809052,-0.0006734987462312808,-0.04647308965424277,0.0024208096663603856
lh_LOcC_L_4_1_thickness,-0.027694682352214717,0.020603475266099833,0.022645047779272315,0.017542622300778864,-0.005252162787211597,0.12306873576203375,0.06682225254258431,-8.370845699079231e-05,-0.010916393667429207,0.019123592087728396
lh_LOcC_L_4_2_thickness,-0.050627585238917104,-0.02689349310730967,0.0075119881740106685,0.03281144389861155,0.08839328612505383,0.01766078333461762,-0.014241177133645744,0.0008177316516566379,0.021604929414790818,0.04727963131264248
lh_LOcC_L_4_3_thickness,-0.013521504295499243,0.027579996371067717,0.030481963229986284,0.026869022380612766,0.0003217336579729477,0.12516620291055017,0.07540189702814394,-0.0008389161281256418,0.013638404862463425,-0.0058847212829253315
lh_LOcC_L_4_4_thickness,-0.025475873430711334,0.01918565772471826,0.02066854268225354,0.02002354348658076,-0.00048659682659158424,0.11726601479425776,0.06553872316666623,0.0007017297168584535,-0.008607861895933662,0.033975226119387254
lh_MeanThickness_thickness,0.0652919375762699,-0.016817834663732982,-0.011817074593865395,0.005939680370619659,-0.005986746023074568,-0.013706761085800772,0.0034811122119819266,-0.025041826859137178,-0.009696874310518107,0.0639866539177455
rh_SFG_R_6_1_thickness,-0.03305087301166364,0.1256416041045722,-0.05699460495123391,-0.07930114850134565,-0.005974879165555596,-0.012946233304649932,-0.037700009140802994,7.031151363552712e-05,0.01130658118411529,0.00010172376610465038
rh_SFG_R_6_2_thickness,0.10279453453085592,-0.01353781196251868,0.0897702956826681,-0.027052866734136153,-0.009745917315397154,-0.025411292473194232,-0.014177623740435649,0.007423381491243215,-0.0045287664933257666,0.022418228802234767
rh_SFG_R_6_3_thickness,0.1611461660189317,-0.07982819114291918,-0.02587462063697259,-0.05809555536701501,0.005582942527688036,0.001586808979908588,-0.003180739746766219,0.01234290253658628,-0.001961288143515102,0.007449155500140929
