,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7,gradient_8,gradient_9,gradient_10
lh_CG_L_5_4_thickness,0.15704097542686227,0.010007235390663905,0.022066400791742453,0.01589259056098777,-0.015853782846111202,0.03501109697563643,-0.026871634441550826,0.01219204443905793,-0.007924268096986844,-0.029218951207097936
lh_CG_L_5_5_thickness,0.0009942379381283502,-0.07416719351896983,-0.09159512926737857,-0.006267433849785888,-0.029487891993693467,0.0386506837750601,0.014876968477039799,-0.03499638611910735,0.029629518144491215,0.055326205357591564
lh_MVOcC_L_5_1_thickness,-0.01300095598252536,-0.065916224255034,-0.10902990547930069,-0.11324814441439164,-0.03517339116750442,-0.002622287440417468,-0.009301406020716925,0.0004949617782770046,-0.01501351838612952,-0.018605955593675824
lh_MVOcC_L_5_2_thickness,-0.0016278421105797322,-0.08254620020453066,-0.04176895192462149,0.11780886008338104,0.0025260748877090687,-0.00028526300869933635,0.04203639790487101,-0.030475951310144876,0.0059384793816183576,0.016921131035680846
lh_MVOcC_L_5_3_thickness,-0.012323804620491353,-0.06862904910923483,-0.11051484631804721,-0.10529058520052212,-0.03521241666214696,0.0009646880406761846,-0.0008740543622582922,-0.013562852843728367,0.0025640149831963007,0.021188474471935538
lh_MVOcC_L_5_4_thickness,-0.05793878218766665,0.00817809857694166,0.08003809268792796,-0.03176362018869815,-0.04299369153585713,0.03735954959250463,0.08673498227413572,0.004261662500972193,0.018032362928320524,-0.03856854795110538
lh_MVOcC_L_5_5_thickness,-0.030740140866998777,-0.08508677144033683,0.0031770616940748828,0.0823141014864229,0.034174984087903724,-0.0896534033028011,0.01888249250341762,-0.0014894437031351898,-0.02412844671033651,-0.01257276753141693
lh_LOcC_L_4_1_thickness,-0.05992037220079361,-0.056656790059665826,0.10309728228502282,-0.023066211768837948,0.02824568933989284,-0.002621562452684044,-0.0678565082745122,-0.008558258335256133,-0.0020013311615973196,0.015933599651518145
lh_LOcC_L_4_2_thickness,-0.01683646567535944,-0.05738156006292729,-0.06345737780603021,-0.05995740231582474,-0.00937381983807347,-0.02729339789113995,-0.018600655887925015,0.024978062024911696,0.006195281823993386,-0.02106243327077159
lh_LOcC_L_4_3_thickness,-0.05661068377360322,-0.04451765811871863,0.10015506067592725,-0.034168423595808094,0.021756156614730866,0.017025372656913885,-0.05807484666925591,0.010356217566616645,0.034260327198902735,0.023729257187900425
